rest_name,category,name,price,img
Chili's,Our Good Sides,Black Beans (120 cal),1.99,
Chili's,Our Good Sides,Awesome Blossom Petals (940 cal),2.99,
Chili's,Our Good Sides,Roasted Street Corn,2.99,
Chili's,Sandwiches,California Turkey Club ,9.89,
Chili's,Sandwiches,Buffalo Chicken Ranch Sandwich ,9.99,
Chili's,Sandwiches,Bacon Avocado Grilled Chicken Sandwich ,10.79,
Chili's,Salads,Santa Fe Crispers Salad,11.19,https://www.ithacatogo.com/food/v_1_i13165682s.jpg
Chili's,Salads,Caesar Side Salad (240 cal),4.59,
Chili's,Salads,Carribbean Salad with Chicken,11.49,
Chili's,Salads,Boneless Buffalo Chicken Salad ,10.59,
Chili's,Salads,Quesadilla Explosion Salad ,11.49,
Chili's,Salads,House Side Salad ,4.59,
Chili's,Salads,Grilled Chicken Salad,10.29,
Chili's,Salads,Fresco Side Salad,4.59,
Chili's,Salads,Southwest Chicken Caesar Salad,10.79,
Chili's,Big Mouth Burgers,The Boss Burger,14.69,
Chili's,Big Mouth Burgers,Southern Smokehouse Burger ,11.99,
Chili's,Big Mouth Burgers,Queso Burger (1380 cal),9.29,
Chili's,Big Mouth Burgers,Mushroom & Swiss Burger,10.19,
Chili's,Big Mouth Burgers,Alex's Santa Fe Burger ,11.19,https://www.ithacatogo.com/food/v_1_i13165363s.jpg
Chili's,Big Mouth Burgers,Chili's Chili Burger,9.99,https://www.ithacatogo.com/food/v_1_i13165365s.jpg
Chili's,Big Mouth Burgers,Old Timer With Cheese,9.19,https://www.ithacatogo.com/food/v_1_i13165367s.jpg
Chili's,Big Mouth Burgers,Big Mouth Bites ,10.19,
Chili's,Big Mouth Burgers,Bacon Burger ,10.39,https://www.ithacatogo.com/food/v_1_i13165374s.jpg
Chili's,Hand-Battered Crispers,Crispy Spicy Agave BBQ,10.89,
Chili's,Hand-Battered Crispers,Crispy Honey-Chipotle Crispers ,11.89,
Chili's,Hand-Battered Crispers,Crispy Buffalo Bleu Crispers,11.39,
Chili's,Hand-Battered Crispers,Crispy Crispers ,10.89,
Chili's,Hand-Battered Crispers,Crispy Spicy Agave BBQ (1720 cal),10.89,
Chili's,Hand-Battered Crispers,Original Crispers ,10.89,
Chili's,Full-On Fajitas,Grilled Chicken Fajitas (1450 cal),14.99,
Chili's,Full-On Fajitas,Mushroom Jack Chicken Fajitas (1680 cal),15.99,
Chili's,Full-On Fajitas,Combine 2 Fajitas (1290-1640 cal),16.99,
Chili's,Full-On Fajitas,Grilled Steak Fajitas (1640 cal),16.99,
Chili's,Full-On Fajitas,Combine 3 Fajitas (1350-1880 cal),18.19,
Chili's,Full-On Fajitas,Shrimp Fajitas (1290 cal),16.99,
Chili's,Full-On Fajitas,Black Bean & Veggie Fajitas (1610 cal),14.99,
Chili's,Fresh Mex,Spicy Shrimp Tacos ,11.79,
Chili's,Fresh Mex,Chicken Enchiladas ,10.59,https://www.ithacatogo.com/food/v_1_i13166141s.jpg
Chili's,Fresh Mex,Chipotle Chicken Fresh Mex Bowl ,10.59,https://www.ithacatogo.com/food/v_1_i13166119s.jpg
Chili's,Fresh Mex,Bacon Ranch Quesadillas,10.99,
Chili's,Fresh Mex,Chili's 1975 Soft Tacos ,9.19,
Chili's,Fresh Mex,Ranchero Chicken Tacos,10.59,
Chili's,Guiltless Grill,Ancho Salmon ,15.79,
Chili's,Guiltless Grill,Mango Chile Chicken ,11.19,
Chili's,Guiltless Grill,Margarita Grilled Chicken ,12.29,https://www.ithacatogo.com/food/v_1_i13166199s.jpg
Chili's,Guiltless Grill,Grilled Chicken Salad ,10.29,
Chili's,Guiltless Grill,6oz Classic Sirloin With Grilled Avocado,12.89,
Chili's,Smokehouse Combos,Choose any 2,16.49,https://www.ithacatogo.com/food/v_1_i13166285s.jpg
Chili's,Smokehouse Combos,Choose Any 3,18.54,
Chili's,Texas-Size Baby Back Ribs,Full order Baby Back Ribs ,19.49,
Chili's,Texas-Size Baby Back Ribs,Half Order Baby Back Ribs,12.19,https://www.ithacatogo.com/food/v_1_i13166363s.jpg
Chili's,Hand-Trimmed Steaks,6 oz. Classic Sirloin,11.99,
Chili's,Hand-Trimmed Steaks,Classic Ribeye ,18.39,
Chili's,Hand-Trimmed Steaks,10 oz. Classic Sirloin,16.99,https://www.ithacatogo.com/food/v_1_i13166377s.jpg
Chili's,For the Kiddos,For the kiddos meal,5.2,https://www.ithacatogo.com/food/v_1_i13170050s.jpg
Chili's,$25 Meal for 2,$25 Meal for 2,25,
Chili's,Cajun Pasta,Cajun Pasta with Grilled Chicken ,12.99,
Chili's,Cajun Pasta,Cajun Pasta with Shrimp,13.49,https://www.ithacatogo.com/food/v_1_i13169886s.jpg
Chili's,Lunch Break,$8 Lunch Combo,8,
Chili's,Lunch Break,Lunch Chicken Fajitas (1300 cal),9.19,
Chili's,3 for $10,3 for $10  Chicken Crispers,10,https://www.ithacatogo.com/food/v_2_i13375609s.jpg
Chili's,3 for $10,3 for $10 Classic Bacon Burger,10,
Chili's,3 for $10,3 for $10 Cajun Chicken Pasta,10,
Chili's,3 for $10,3 for $10 Margherita Grilled Chicken,10,
Chili's,3 for $10,3 for $10 Bacon Ranch Chicken Quesadilla,10,
Chili's,"Hey, Sweet Stuff",Molten Chocolate Cake,7.69,https://www.ithacatogo.com/food/v_2_i13169930s.jpg
Chili's,"Hey, Sweet Stuff",Paradise Pie,7.39,
Chili's,"Hey, Sweet Stuff",Skillet Chocolate Chip Cookie ,7.19,https://www.ithacatogo.com/food/v_2_i13169931s.jpg
Chili's,"Hey, Sweet Stuff",Cheesecake ,6.89,
Chili's,Party Favorites,Boneless Wings (22 Count),16,
Chili's,Party Favorites,Boneless Wings (33 Count),25,
Chili's,Party Favorites,Boneless Wings (66 Count),50,
Chili's,Party Favorites,Bone-In Wings (16 Count),17,
Chili's,Party Favorites,Bone-In Wings (24 Count),25,
Chili's,Party Favorites,Bone-In Wings (48 Count),50,
Chili's,Party Favorites,Chicken Crispers (10 Count),15,
Chili's,Party Favorites,Chicken Crispers (15 Count),19,
Chili's,Party Favorites,Chicken Crispers (30 Count),38,
CoreLife Eatery,Beverages,Niagara Bottled Water,1.85,https://www.ithacatogo.com/food/v_1_i12057587s.jpg
CoreLife Eatery,Beverages,San Pellegrino,2.65,
CoreLife Eatery,Beverages,Spindrift,2.65,
CoreLife Eatery,Beverages,Bai,3.45,
CoreLife Eatery,Handcrafted Beverages,Cranberry Cayenne Lemonade,2.95,
CoreLife Eatery,Handcrafted Beverages,Cucumber Basil Lemonade,2.95,
CoreLife Eatery,Handcrafted Beverages,Fresh Squeezed Lemonade,2.95,https://www.ithacatogo.com/food/v_2_i10220356s.jpg
CoreLife Eatery,Handcrafted Beverages,Honey Ginger Lemonade,2.95,https://www.ithacatogo.com/food/v_2_i11202161s.jpg
CoreLife Eatery,Handcrafted Beverages,Beet Lemonade,2.95,https://www.ithacatogo.com/food/v_1_i12848170s.jpg
CoreLife Eatery,Handcrafted Beverages,Fruit Punch,2.95,
CoreLife Eatery,Handcrafted Beverages,Black Tea,2.95,
CoreLife Eatery,Handcrafted Beverages,Iced Tea,2.95,https://www.ithacatogo.com/food/v_1_i10220357s.jpg
CoreLife Eatery,Handcrafted Beverages,Tropical Green Tea,2.95,
CoreLife Eatery,Handcrafted Beverages,Organic Cold Brew Coffee,2.95,https://www.ithacatogo.com/food/v_4_i10220358s.jpg
CoreLife Eatery,Green Bowls,Build Your Own Green Bowl (Small Bowl),5.95,https://www.ithacatogo.com/food/v_1_i10249083s.jpg
CoreLife Eatery,Green Bowls,Build Your Own Green Bowl (Big Bowl),6.95,https://www.ithacatogo.com/food/v_2_i10218698s.jpg
CoreLife Eatery,Green Bowls,Sriracha Ginger Roasted Tofu Green Bowl (Small Bowl),7.95,
CoreLife Eatery,Green Bowls,Sriracha Ginger Roasted Tofu Green Bowl (Big Bowl),8.95,
CoreLife Eatery,Green Bowls,"Sriracha Ginger Roasted Tofu Green Bowl (Big Bowl, Double Protein)",10.95,https://www.ithacatogo.com/food/v_2_i9959655s.jpg
CoreLife Eatery,Green Bowls,Mediterranean Green Bowl (Small Bowl),8.45,
CoreLife Eatery,Green Bowls,Mediterranean Green Bowl (Big Bowl),9.45,https://www.ithacatogo.com/food/v_1_i10249478s.jpg
CoreLife Eatery,Green Bowls,"Mediterranean Green Bowl (Big Bowl, Double Protein)",11.45,https://www.ithacatogo.com/food/v_3_i10216875s.jpg
CoreLife Eatery,Green Bowls,Kale Caesar Chicken Green Bowl (Small Bowl),8.95,
CoreLife Eatery,Green Bowls,Kale Caesar Chicken Green Bowl (Big Bowl),9.95,https://www.ithacatogo.com/food/v_1_i10252992s.jpg
CoreLife Eatery,Green Bowls,"Kale Caesar Chicken Green Bowl (Big Bowl, Double Protein)",11.95,https://www.ithacatogo.com/food/v_1_i10217509s.jpg
CoreLife Eatery,Green Bowls,Chicken Cobb Green Bowl (Small Bowl),8.95,https://www.ithacatogo.com/food/v_1_i10253288s.jpg
CoreLife Eatery,Green Bowls,Chicken Cobb Green Bowl (Big Bowl),9.95,https://www.ithacatogo.com/food/v_1_i10253204s.jpg
CoreLife Eatery,Green Bowls,"Chicken Cobb Green Bowl (Big Bowl, Double Protein)",11.95,https://www.ithacatogo.com/food/v_2_i10217948s.jpg
CoreLife Eatery,Green Bowls,"Steak, Bacon and Bleu Cheese Green Bowl (Small Bowl)",8.95,https://www.ithacatogo.com/food/v_2_i10253814s.jpg
CoreLife Eatery,Green Bowls,"Steak, Bacon and Bleu Cheese Green Bowl (Big Bowl)",9.95,https://www.ithacatogo.com/food/v_1_i10253734s.jpg
CoreLife Eatery,Green Bowls,"Steak, Bacon and Bleu Cheese Green Bowl (Big Bowl, Double Protein)",11.95,https://www.ithacatogo.com/food/v_2_i10218580s.jpg
CoreLife Eatery,Grain Bowls,Build Your Own Grain Bowl (Small Bowl),5.95,https://www.ithacatogo.com/food/v_1_i10247143s.jpg
CoreLife Eatery,Grain Bowls,Build Your Own Grain Bowl (Big Bowl),6.95,https://www.ithacatogo.com/food/v_7_i10220396s.jpg
CoreLife Eatery,Grain Bowls,Greens and Ancient Grains (Small Bowl),7.95,
CoreLife Eatery,Grain Bowls,Greens and Ancient Grains (Big Bowl),8.95,
CoreLife Eatery,Grain Bowls,"Greens and Ancient Grains (Big Bowl, Double Protein)",10.95,https://www.ithacatogo.com/food/v_1_i10220718s.jpg
CoreLife Eatery,Grain Bowls,Sriracha Ginger Tofu and Ancient Grains (Small Bowl),7.95,
CoreLife Eatery,Grain Bowls,Sriracha Ginger Tofu and Ancient Grains (Big Bowl),8.95,
CoreLife Eatery,Grain Bowls,"Sriracha Ginger Tofu and Ancient Grains (Big Bowl, Double Protein)",10.95,https://www.ithacatogo.com/food/v_1_i10220832s.jpg
CoreLife Eatery,Grain Bowls,Southwest Grilled Chicken (Small Bowl),8.95,
CoreLife Eatery,Grain Bowls,Southwest Grilled Chicken (Big Bowl),9.95,https://www.ithacatogo.com/food/v_1_i10248094s.jpg
CoreLife Eatery,Grain Bowls,"Southwest Grilled Chicken (Big Bowl, Double Protein)",11.95,https://www.ithacatogo.com/food/v_3_i10220931s.jpg
CoreLife Eatery,Grain Bowls,Spicy Chicken and Ancient Grains (Small Bowl),8.45,https://www.ithacatogo.com/food/v_1_i10248313s.jpg
CoreLife Eatery,Grain Bowls,Spicy Chicken and Ancient Grains (Big Bowl),9.45,
CoreLife Eatery,Grain Bowls,"Spicy Chicken and Ancient Grains (Big Bowl, Double Protein)",11.45,https://www.ithacatogo.com/food/v_1_i10221073s.jpg
CoreLife Eatery,Grain Bowls,Spicy Thai Chicken and Rice Noodles (Small Bowl),8.45,
CoreLife Eatery,Grain Bowls,Spicy Thai Chicken and Rice Noodles (Big Bowl),9.45,https://www.ithacatogo.com/food/v_1_i10248475s.jpg
CoreLife Eatery,Grain Bowls,"Spicy Thai Chicken and Rice Noodles (Big Bowl, Double Protein)",11.45,https://www.ithacatogo.com/food/v_2_i10221231s.jpg
CoreLife Eatery,Grain Bowls,Tuna Poke Grain Bowl (Small Bowl),10.45,https://www.ithacatogo.com/food/v_1_i10248895s.jpg
CoreLife Eatery,Grain Bowls,Tuna Poke Grain Bowl (Big Bowl),11.45,https://www.ithacatogo.com/food/v_1_i10248859s.jpg
CoreLife Eatery,Grain Bowls,"Tuna Poke Grain Bowl (Big Bowl, Double Protein)",13.45,https://www.ithacatogo.com/food/v_2_i10221512s.jpg
CoreLife Eatery,Warm Rice Bowls,BBQ Ranch Chicken Bowl (Small Bowl),7.95,
CoreLife Eatery,Warm Rice Bowls,BBQ Ranch Chicken Bowl (Big Bowl),10.95,https://www.ithacatogo.com/food/v_1_i11716046s.jpg
CoreLife Eatery,Warm Rice Bowls,Spicy Chicken Rice Bowl (Small Bowl),8.95,
CoreLife Eatery,Warm Rice Bowls,Spicy Chicken Rice Bowl (Big Bowl),10.95,
CoreLife Eatery,Warm Rice Bowls,Ranch Flank Steak Rice Bowl (Small Bowl),8.95,https://www.ithacatogo.com/food/v_1_i11201862s.jpg
CoreLife Eatery,Warm Rice Bowls,Ranch Flank Steak Rice Bowl (Big Bowl),11.95,https://www.ithacatogo.com/food/v_1_i11201762s.jpg
CoreLife Eatery,Warm Rice Bowls,Tuna Poke Fire Rice Bowl (Small Bowl),9.45,
CoreLife Eatery,Warm Rice Bowls,Tuna Poke Fire Rice Bowl (Big Bowl),11.45,
CoreLife Eatery,Warm Rice Bowls,Korean BBQ Pork Bowl (Small Bowl),8.95,
CoreLife Eatery,Warm Rice Bowls,Korean BBQ Pork Bowl (Big Bowl),10.95,
CoreLife Eatery,Warm Rice Bowls,"Korean BBQ Pork Bowl (Big Bowl, Double Protein",12.95,
CoreLife Eatery,Broth Bowls,Tomato Basil Soup (Small Bowl),6.45,https://www.ithacatogo.com/food/v_2_i10254004s.jpg
CoreLife Eatery,Broth Bowls,Chicken Tortilla and Chipotle Broth Bowl (Small Bowl),8.95,
CoreLife Eatery,Broth Bowls,Chicken Tortilla and Chipotle Broth Bowl (Big Bowl),9.95,
CoreLife Eatery,Broth Bowls,Tomato Basil Soup (Big Bowl),7.45,https://www.ithacatogo.com/food/v_2_i10220034s.jpg
CoreLife Eatery,Broth Bowls,Broccoli Cheddar Soup (Small Bowl),6.95,https://www.ithacatogo.com/food/v_1_i10254043s.jpg
CoreLife Eatery,Broth Bowls,Chicken Tortilla and Chipotle Broth Bowl Large Big (Bowl Double Protein),11.95,https://www.ithacatogo.com/food/v_1_i14391125s.jpg
CoreLife Eatery,Broth Bowls,Broccoli Cheddar Soup (Big Bowl),7.95,https://www.ithacatogo.com/food/v_2_i10220059s.jpg
CoreLife Eatery,Broth Bowls,Shiitake Mushroom Broth Bowl (Small Bowl),7.95,https://www.ithacatogo.com/food/v_1_i10254079s.jpg
CoreLife Eatery,Broth Bowls,Shiitake Mushroom Broth Bowl (Big Bowl),8.95,https://www.ithacatogo.com/food/v_1_i10254063s.jpg
CoreLife Eatery,Broth Bowls,"Shiitake Mushroom Broth Bowl (Big Bowl, Double Protein)",10.95,https://www.ithacatogo.com/food/v_2_i10220077s.jpg
CoreLife Eatery,Broth Bowls,Grilled Chicken Tortilla Broth Bowl (Small Bowl),8.95,
CoreLife Eatery,Broth Bowls,Grilled Chicken Tortilla Broth Bowl (Big Bowl),9.95,https://www.ithacatogo.com/food/v_1_i10254235s.jpg
CoreLife Eatery,Broth Bowls,"Grilled Chicken Tortilla Broth Bowl (Big Bowl, Double Protein)",11.95,https://www.ithacatogo.com/food/v_3_i10220143s.jpg
CoreLife Eatery,Broth Bowls,Chicken and Rice Noodle Broth Bowl (Small Bowl),8.95,https://www.ithacatogo.com/food/v_1_i10254493s.jpg
CoreLife Eatery,Broth Bowls,Chicken and Rice Noodle Broth Bowl (Big Bowl),9.95,https://www.ithacatogo.com/food/v_1_i10254494s.jpg
CoreLife Eatery,Broth Bowls,"Chicken and Rice Noodle Broth Bowl (Big Bowl, Double Protein)",11.95,https://www.ithacatogo.com/food/v_1_i10220145s.jpg
CoreLife Eatery,Broth Bowls,Spicy Ginger Steak and Rice Noodle Broth Bowl (Small Bowl),8.95,
CoreLife Eatery,Broth Bowls,Spicy Ginger Steak and Rice Noodle Broth Bowl (Big Bowl),9.95,
CoreLife Eatery,Broth Bowls,"Spicy Ginger Steak and Rice Noodle Broth Bowl (Big Bowl, Double Protein)",11.95,https://www.ithacatogo.com/food/v_1_i10220277s.jpg
CoreLife Eatery,Bone Broth,Vegetable Broth (12 oz),3.45,
CoreLife Eatery,Bone Broth,Vegetable Broth (32 oz),6.45,
CoreLife Eatery,Bone Broth,Beef Bone Broth (12 oz),3.45,
CoreLife Eatery,Bone Broth,Beef Bone Broth (32 oz),9.45,
CoreLife Eatery,Bone Broth,Chicken Bone Broth (12 oz),3.45,https://www.ithacatogo.com/food/v_1_i10220351s.jpg
CoreLife Eatery,Bone Broth,Chicken Bone Broth (32 oz),7.45,https://www.ithacatogo.com/food/v_1_i10220352s.jpg
CoreLife Eatery,Bone Broth,Chipotle Chicken Broth (Cup),3.45,
CoreLife Eatery,Bone Broth,Chipotle Chicken Broth (32oz),7.45,
CoreLife Eatery,Plates,Hummus and Falafel Plate,9.45,
CoreLife Eatery,Plates,Korean BBQ Plate,11.45,
CoreLife Eatery,Plates,Tofu Plate,9.45,https://www.ithacatogo.com/food/v_2_i10222003s.jpg
CoreLife Eatery,Plates,Chicken Plate,10.95,https://www.ithacatogo.com/food/v_1_i10222004s.jpg
CoreLife Eatery,Plates,Steak Plate,11.95,
CoreLife Eatery,Plates,Tuna Poke Plate,12.95,https://www.ithacatogo.com/food/v_1_i10222006s.jpg
CoreLife Eatery,Kids Menu,Kids Power Pasta,4.45,
CoreLife Eatery,Kids Menu,Kids Cukes and Carrot Salad,4.45,
CoreLife Eatery,Kids Menu,Kids Cranberry and Poppy Salad,4.45,
CoreLife Eatery,Kids Menu,Kids Chicken Noodle Soup,4.45,https://www.ithacatogo.com/food/v_1_i11202284s.jpg
CoreLife Eatery,Kids Menu,Kids Power Plates,5.45,
Denny's,Drinks & Shakes,Signature diner blend,2.55,
Denny's,Drinks & Shakes,Cold Brew Coffee,3.19,
Denny's,Drinks & Shakes,Horchata milk shake (660 cal),4.49,
Denny's,Drinks & Shakes,Minute Maid Premium Berry Blend,2.99,https://www.ithacatogo.com/food/v_1_i11987126s.jpg
Denny's,Drinks & Shakes,Minute Maid Orange Juice,2.99,https://www.ithacatogo.com/food/v_1_i11987127s.jpg
Denny's,Drinks & Shakes,Ruby Red Grapefruit,2.99,
Denny's,Drinks & Shakes,Apple Juice,2.99,
Denny's,Drinks & Shakes,Tomato Juice,2.99,
Denny's,Drinks & Shakes,2% Milk,2.89,
Denny's,Drinks & Shakes,Chocolate Milk,2.99,https://www.ithacatogo.com/food/v_1_i11978566s.jpg
Denny's,Drinks & Shakes,Groovy Mango Smoothie (GF),3.79,
Denny's,Drinks & Shakes,Strawberry Banana Bliss (GF),3.79,https://www.ithacatogo.com/food/v_1_i11986915s.jpg
Denny's,Drinks & Shakes,Peanut Butter Banana Milkshake (1030 cal) GF,4.49,
Denny's,Drinks & Shakes,Chocolate Peanut Butter Milkshake (1080 cal) GF,4.49,
Denny's,Drinks & Shakes,Cake Batter Milkshake (1090 cal),4.49,https://www.ithacatogo.com/food/v_1_i11978564s.jpg
Denny's,Drinks & Shakes,Oreo Milkshake (1050 cal),4.49,
Denny's,Drinks & Shakes,Chocolate Milkshake (870 cal) GF,4.49,
Denny's,Drinks & Shakes,Strawberry Milkshake (760 cal) GF,4.49,
Denny's,Drinks & Shakes,Vanilla Milkshake (800 cal) GF,4.49,https://www.ithacatogo.com/food/v_2_i11978614s.jpg
Denny's,Drinks & Shakes,Fresh Brewed Iced Tea,2.69,
Denny's,Drinks & Shakes,Lemonade Iced Tea,2.69,
Denny's,Drinks & Shakes,FUZE Raspberry Tea,2.69,
Denny's,Soft Drinks,Hi-C,2.69,
Denny's,Soft Drinks,Fanta,2.69,
Denny's,Soft Drinks,Barqs Rootbeer,2.69,
Denny's,Soft Drinks,Dr. Pepper,2.69,
Denny's,Soft Drinks,Sprite,2.69,
Denny's,Soft Drinks,Diet Coke,2.69,
Denny's,Soft Drinks,Coke,2.69,
Denny's,Soft Drinks,Hot Tea,2.49,
Denny's,Soft Drinks,Herbal Tea,2.49,
Denny's,Soft Drinks,Hot Chocolate,2.69,
Denny's,Slams,All American Slam,11.49,
Denny's,Slams,Build Your Own Grand Slam,8.89,
Denny's,Slams,Fit Slam ,9.49,
Denny's,Slams,French Toast Slam ,10.49,
Denny's,Slams,Belgian Waffle Slam ,10.49,
Denny's,Slams,Grand Slam Slugger,10.49,
Denny's,Slams,Lumberjack Slam ,11.99,https://www.ithacatogo.com/food/v_1_i11978799s.jpg
Denny's,3-Egg Omelettes,Philly Cheesesteak Omelette,11.79,
Denny's,3-Egg Omelettes,Wild West Omelette,11.19,
Denny's,3-Egg Omelettes,My Hammy & Cheese Omelette,10.79,
Denny's,3-Egg Omelettes,Loaded Veggie Omelette,10.49,
Denny's,3-Egg Omelettes,Ultimate Omelette,11.79,
Denny's,Breakfast Melts,The Grand Slamwich,10.49,
Denny's,Breakfast Melts,Moons Over my Hammy,9.99,
Denny's,Steak & Eggs,Country Fried Steak & Eggs,12.29,
Denny's,Steak & Eggs,T-Bone Steak & Eggs,16.79,
Denny's,$2$4$6$8 Value Menu,Stack of Pancakes,2,
Denny's,$2$4$6$8 Value Menu,Slice of French Toast,2.49,https://www.ithacatogo.com/food/v_1_i13571614s.jpg
Denny's,$2$4$6$8 Value Menu,Fried Cheese Melt,4,
Denny's,$2$4$6$8 Value Menu,Everyday Value Slam,4.49,
Denny's,$2$4$6$8 Value Menu,Biscuit & Gravy Breakfast,4.79,
Denny's,$2$4$6$8 Value Menu,Loaded Breakfast Sandwich,6,
Denny's,$2$4$6$8 Value Menu,Eggs in a Basket,6,https://www.ithacatogo.com/food/v_1_i13572400s.jpg
Denny's,$2$4$6$8 Value Menu,Build Your Own Chicken Wraps,6.49,
Denny's,$2$4$6$8 Value Menu,Classic BLT,6.79,
Denny's,$2$4$6$8 Value Menu,Country-Fried Steak & Eggs Sizzlin' Skillet,8,
Denny's,$2$4$6$8 Value Menu,Southern Chicken Slugger,8.49,
Denny's,$2$4$6$8 Value Menu,Chicken Loaded Potato Sizzlin Skillet (GF),8,
Denny's,$2$4$6$8 Value Menu,French Toast Slugger,8.99,
Denny's,Premium Craft Pancakes,Cinnamon Roll Pancake Breakfast,10.29,
Denny's,Premium Craft Pancakes,Cinnamon Roll Pancakes ,6.99,https://www.ithacatogo.com/food/v_1_i13572746s.jpg
Denny's,Premium Craft Pancakes,Tres Leches Pancake Breakfast (1150-1460 cal) ,10.49,
Denny's,Premium Craft Pancakes,Tres leches Pancakes,6.99,
Denny's,Premium Craft Pancakes,Salted Caramel & Banana Cream Pancake Breakfast,10.49,
Denny's,Pancakes,Salted Caramel & Banana Cream Pancakes,6.99,https://www.ithacatogo.com/food/v_1_i13573070s.jpg
Denny's,Pancakes,Double Berry Banana Pancake Breakfast,9.69,
Denny's,Pancakes,Blueberry Pancake Breakfast ( Cal 770-1010),8.99,
Denny's,Pancakes,Choconana Pancake Breakfast,9.69,
Denny's,Pancakes,Hearty 9-Grain Pancake Breakfast,8.99,
Denny's,Classics & Steaks,Mediterranean Grilled Chicken,10.99,
Denny's,Classics & Steaks,Country Fried Steak,12.99,https://www.ithacatogo.com/food/v_1_i11989392s.jpg
Denny's,Classics & Steaks,Garlic Peppercorn Sirloin ,12.69,
Denny's,Classics & Steaks,Homestyle Meatloaf,11.49,
Denny's,Classics & Steaks,Sirloin Steak,12.49,
Denny's,Classics & Steaks,New and Improved! Premium Chicken Tenders,11.29,
Denny's,Classics & Steaks,Slow-Cooked Pot Roast,11.49,
Denny's,Classics & Steaks,Brooklyn Spaghetti & Meatballs,10.99,
Denny's,Classics & Steaks,T-Bone Steak,15.99,
Denny's,100% Beef Burgers,Build Your Own Burger,9.99,
Denny's,100% Beef Burgers,Spicy Sriracha Burger,10.69,
Denny's,100% Beef Burgers,America's Single Diner ,9.99,
Denny's,100% Beef Burgers,America's Diner Double ,10.99,
Denny's,100% Beef Burgers,Slamburger,10.69,
Denny's,100% Beef Burgers,Bacon Avocado Cheeseburger,10.89,
Denny's,100% Beef Burgers,Bourbon Bacon Burger,10.99,
Denny's,100% Beef Burgers,Seasoned Fries,3.89,
Denny's,100% Beef Burgers,Wavy-Cut Fries(GF),2.99,https://www.ithacatogo.com/food/v_1_i11987901s.jpg
